,readable,energies
0,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000236303723, 2.0000000236303723, 2.0000000236303723), (90.0, 90.0, 90.0)",161.97608947753906
1,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.000429108768003, 2.000429108768003, 2.000429108768003), (90.0, 90.0, 90.0)",161.8718719482422
2,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.000000002521433, 2.000000002521433, 2.000000002521433), (90.0, 90.0, 90.0)",161.97608947753906
3,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.007161296438426, 2.007161296438426, 2.007161296438426), (90.0, 90.0, 90.0)",160.24851989746094
4,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000548250405, 2.0000000548250405, 2.0000000548250405), (90.0, 90.0, 90.0)",161.97608947753906
5,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000071765762186, 2.0000071765762186, 2.0000071765762186), (90.0, 90.0, 90.0)",161.97434997558594
6,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000000000013, 2.0000000000000013, 2.0000000000000013), (90.0, 90.0, 90.0)",161.97608947753906
7,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000000000004, 2.0000000000000004, 2.0000000000000004), (90.0, 90.0, 90.0)",161.97608947753906
8,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.000007203496807, 2.000007203496807, 2.000007203496807), (90.0, 90.0, 90.0)",161.97434997558594
9,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0002591605007183, 2.0002591605007183, 2.0002591605007183), (90.0, 90.0, 90.0)",161.91314697265625
10,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0308201480656862, 2.0308201480656862, 2.0308201480656862), (90.0, 90.0, 90.0)",154.712890625
11,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.00000000000007, 2.00000000000007, 2.00000000000007), (90.0, 90.0, 90.0)",161.97608947753906
12,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0001475871395087, 2.0001475871395087, 2.0001475871395087), (90.0, 90.0, 90.0)",161.9402313232422
13,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000000000773, 2.0000000000000773, 2.0000000000000773), (90.0, 90.0, 90.0)",161.97608947753906
14,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.000006741305242, 2.000006741305242, 2.000006741305242), (90.0, 90.0, 90.0)",161.97447204589844
15,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0247911233454943, 2.0247911233454943, 2.0247911233454943), (90.0, 90.0, 90.0)",156.0989990234375
16,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000000000013, 2.0000000000000013, 2.0000000000000013), (90.0, 90.0, 90.0)",161.97608947753906
17,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000215655800275, 2.0000215655800275, 2.0000215655800275), (90.0, 90.0, 90.0)",161.97088623046875
18,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000000449383, 2.0000000000449383, 2.0000000000449383), (90.0, 90.0, 90.0)",161.97608947753906
19,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.000000000000001, 2.000000000000001, 2.000000000000001), (90.0, 90.0, 90.0)",161.97608947753906
20,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000012236828297, 2.0000012236828297, 2.0000012236828297), (90.0, 90.0, 90.0)",161.97579956054688
21,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0030786925926805, 2.0030786925926805, 2.0030786925926805), (90.0, 90.0, 90.0)",161.23036193847656
22,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.000000000001838, 2.000000000001838, 2.000000000001838), (90.0, 90.0, 90.0)",161.97608947753906
23,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000003460094, 2.0000000003460094, 2.0000000003460094), (90.0, 90.0, 90.0)",161.97608947753906
24,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000160179177, 2.0000000160179177, 2.0000000160179177), (90.0, 90.0, 90.0)",161.97608947753906
25,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0032217202242464, 2.0032217202242464, 2.0032217202242464), (90.0, 90.0, 90.0)",161.19581604003906
26,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.001445640460588, 2.001445640460588, 2.001445640460588), (90.0, 90.0, 90.0)",161.62539672851562
27,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.000000844735723, 2.000000844735723, 2.000000844735723), (90.0, 90.0, 90.0)",161.97586059570312
28,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0022432452533394, 2.0022432452533394, 2.0022432452533394), (90.0, 90.0, 90.0)",161.43226623535156
29,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000121623707, 2.0000000121623707, 2.0000000121623707), (90.0, 90.0, 90.0)",161.97608947753906
30,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.000000000000002, 2.000000000000002, 2.000000000000002), (90.0, 90.0, 90.0)",161.97608947753906
31,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0012805506121367, 2.0012805506121367, 2.0012805506121367), (90.0, 90.0, 90.0)",161.6653594970703
32,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000000000564, 2.0000000000000564, 2.0000000000000564), (90.0, 90.0, 90.0)",161.97608947753906
33,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.000000122289748, 2.000000122289748, 2.000000122289748), (90.0, 90.0, 90.0)",161.9760284423828
