,readable,energies
0,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.000143653684063, 2.000143653684063, 2.000143653684063), (90.0, 90.0, 90.0)",161.94117736816406
1,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000003969087, 2.0000000003969087, 2.0000000003969087), (90.0, 90.0, 90.0)",161.97608947753906
2,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0004545051779132, 2.0004545051779132, 2.0004545051779132), (90.0, 90.0, 90.0)",161.86573791503906
3,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.001606003846973, 2.001606003846973, 2.001606003846973), (90.0, 90.0, 90.0)",161.58651733398438
4,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.000000000589645, 2.000000000589645, 2.000000000589645), (90.0, 90.0, 90.0)",161.97608947753906
5,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0002824902767316, 2.0002824902767316, 2.0002824902767316), (90.0, 90.0, 90.0)",161.907470703125
6,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000000016214, 2.0000000000016214, 2.0000000000016214), (90.0, 90.0, 90.0)",161.97608947753906
7,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.00016866606893, 2.00016866606893, 2.00016866606893), (90.0, 90.0, 90.0)",161.9351348876953
8,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.002526597585529, 2.002526597585529, 2.002526597585529), (90.0, 90.0, 90.0)",161.36378479003906
9,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000000004868803, 2.0000000004868803, 2.0000000004868803), (90.0, 90.0, 90.0)",161.97608947753906
10,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Pt4; Stage 1; cubic; (2.0000035492214465, 2.0000035492214465, 2.0000035492214465), (90.0, 90.0, 90.0)",161.9752197265625
