,readable,energies
0,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Ca5; Stage 1; cubic; (24.530140291899443, 24.530140291899443, 24.530140291899443), (90.0, 90.0, 90.0)",0.0225442182272672
1,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; K6; Stage 1; cubic; (2.0000000943524165, 2.0000000943524165, 2.0000000943524165), (90.0, 90.0, 90.0)",48.694332122802734
2,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Cu5; Stage 1; cubic; (2.0261276505152637, 2.0261276505152637, 2.0261276505152637), (90.0, 90.0, 90.0)",63.43327331542969
3,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Co6; Stage 1; cubic; (2.0, 2.0, 2.0), (90.0, 90.0, 90.0)",73.39736938476562
4,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Ni4; Stage 1; cubic; (2.0000000357920427, 2.0000000357920427, 2.0000000357920427), (90.0, 90.0, 90.0)",48.73248291015625
5,"Stage 2; 216 | F-43m | cubic (8) | non-centrosymmetric (5) | hextetrahedral | -43m; Mn4; Stage 1; cubic; (2.0, 2.0, 2.0), (90.0, 90.0, 90.0)",45.61445236206055
6,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; K6; Stage 1; cubic; (2.112943323329091, 2.112943323329091, 2.112943323329091), (90.0, 90.0, 90.0)",41.29569625854492
7,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Co4; Stage 1; cubic; (2.008957631947851, 2.008957631947851, 2.008957631947851), (90.0, 90.0, 90.0)",48.27996063232422
8,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; V5; Stage 1; cubic; (2.000000000124796, 2.000000000124796, 2.000000000124796), (90.0, 90.0, 90.0)",52.87020492553711
9,"Stage 2; 221 | Pm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Ca6; Stage 1; cubic; (2.0035729726319005, 2.0035729726319005, 2.0035729726319005), (90.0, 90.0, 90.0)",49.64791488647461
10,"Stage 2; 225 | Fm-3m | cubic (8) | centrosymmetric (2) | hexoctahedral | m-3m; Mn4; Stage 1; cubic; (2.00646023983154, 2.00646023983154, 2.00646023983154), (90.0, 90.0, 90.0)",45.17527389526367
