,readable,energies
0,"Stage 2; 62 | Pnma | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; C4; Stage 1; orthorhombic; (691.5881230831146, 508.0075627565384, 46.75539913773537), (90.0, 90.0, 90.0)",4.856664872932015e-06
1,"Stage 2; 11 | P12_1/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; V2; Stage 1; monoclinic; (529.2395802736282, 430.32996422052383, 21.204993676394224), (90.0, 112.18934535980225, 90.0)",3.783429929171689e-05
2,"Stage 2; 123 | P4/mmm | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; H5; Stage 1; tetragonal; (175.6431465446949, 175.6431465446949, 194.92188543081284), (90.0, 90.0, 90.0)",1.391685032103851e-06
3,"Stage 2; 139 | I4/mmm | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; Fe4; Stage 1; tetragonal; (835.4054061174393, 835.4054061174393, 2.2268919882772025), (90.0, 90.0, 90.0)",0.0002386765845585
4,"Stage 2; 8 | C1m1 | monoclinic (2) | polar (3) | domatic | m; C2; Stage 1; monoclinic; (785.30248939991, 146.6001559793949, 274.22462606430054), (90.0, 65.49420893192291, 90.0)",1.38859888920706e-06
5,"Stage 2; 123 | P4/mmm | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; Mn2; Stage 1; tetragonal; (615.2462997436523, 615.2462997436523, 694.1395128965378), (90.0, 90.0, 90.0)",6.944127335373196e-07
6,"Stage 2; 11 | P12_1/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; N2Ni4; Stage 1; monoclinic; (277.4601281285286, 838.5191712379456, 493.7123798131943), (90.0, 108.54042530059814, 90.0)",4.007021288998658e-06
7,"Stage 2; 71 | Immm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; Fe2S2; Stage 1; orthorhombic; (942.9772020578384, 264.7240287065506, 164.64745712280273), (90.0, 90.0, 90.0)",7.103591087798122e-06
8,"Stage 2; 2 | P-1 | triclinic (1) | centrosymmetric (2) | pinacoidal | -1; H3Ba2; Stage 1; triclinic; (158.8082626760006, 98.10446137189865, 465.7226086258888), (102.36555099487305, 105.36059856414795, 89.90092515945435)",6.758410017937422e-05
9,"Stage 2; 12 | C12/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; C2H4; Stage 1; monoclinic; (89.37043794989586, 347.8844593167305, 606.8687874078751), (90.0, 98.6229944229126, 90.0)",2.497206651241868e-06
10,"Stage 2; 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; C2F2; Stage 1; hexagonal; (14.343514136970043, 14.343514136970043, 795.075649023056), (90.0, 90.0, 120.0)",0.0007269897032529
11,"Stage 2; 14 | P12_1/c1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; Al2Mg2; Stage 1; monoclinic; (215.67798972129822, 616.5927525758743, 84.55354532599449), (90.0, 113.53440761566162, 90.0)",1.652236642257776e-05
12,"Stage 2; 71 | Immm | orthorhombic (3) | centrosymmetric (2) | rhombic-dipyramidal | mmm; Co2Si4; Stage 1; orthorhombic; (326.5885246992111, 488.1640245318413, 948.9845767021179), (90.0, 90.0, 90.0)",2.5267049750254955e-06
13,"Stage 2; 12 | C12/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; B4Fe2; Stage 1; monoclinic; (261.6778390407562, 841.1939338445663, 451.0101056098938), (90.0, 93.76889228820801, 90.0)",2.5971494324039668e-06
14,"Stage 2; 14 | P12_1/c1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; N2Na2; Stage 1; monoclinic; (694.4525847434998, 574.2246675491333, 779.3807737827301), (90.0, 72.11099147796631, 90.0)",4.154287296387338e-07
15,"Stage 2; 166 | R-3mH | trigonal-rhombohedral (5) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m; Ni6; Stage 1; rhombohedral; (72.56479117274284, 72.56479117274284, 72.56479117274284), (96.65156364440918, 96.65156364440918, 96.65156364440918)",0.0015647588297724
16,"Stage 2; 11 | P12_1/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; Na2Ni2; Stage 1; monoclinic; (396.166556596756, 217.9482959806919, 292.23821383714676), (90.0, 71.34949684143066, 90.0)",1.1346980500093196e-05
17,"Stage 2; 11 | P12_1/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; B4Li2; Stage 1; monoclinic; (970.7420290708542, 56.551839873194695, 194.4167797267437), (90.0, 73.32738518714905, 90.0)",9.278151992475614e-06
18,"Stage 2; 14 | P12_1/c1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; Fe2Na2; Stage 1; monoclinic; (614.6150997877121, 125.23680205643177, 333.12073934078217), (90.0, 107.94385433197021, 90.0)",1.0733117051131558e-05
